# Time (s),Acceleration (g)
53.14,-0.002855160
53.16,-0.000713790
53.18,-0.002345310
53.20,-0.003365010
53.22,-0.005200470
53.24,-0.006118200
53.26,-0.005710320
53.28,-0.005506380
53.30,-0.005098500
53.32,-0.006730020
53.34,-0.009279270
53.36,-0.011624579
53.38,-0.014275800
53.40,-0.014071860
53.42,-0.014275800
53.44,-0.012338370
53.46,-0.009789120
53.48,-0.007545780
53.50,-0.004690620
53.52,-0.003466980
53.54,-0.004282740
53.56,-0.004588650
53.58,-0.005608350
53.60,-0.006424110
53.62,-0.007341840
53.64,-0.008157600
53.66,-0.007443810
53.68,-0.005302440
53.70,-0.003772890
53.72,-0.002651220
53.74,-0.001427580
