# Time (s),Acceleration (g)
140.46000000,0.02675564
140.47000000,0.01774895
140.48000000,0.00710721
140.49000000,-0.00184711
140.50000000,-0.00362957
140.51000000,-0.00065040
140.52000000,-0.00100275
140.53000000,-0.00580512
140.54000000,-0.01116219
140.55000000,-0.01372306
140.56000000,-0.01083570
140.57000000,-0.00554909
140.58000000,-0.00196672
140.59000000,-0.00009439
140.60000000,-0.00607666
140.61000000,-0.02190156
140.62000000,-0.03513068
140.63000000,-0.04454856
140.64000000,-0.05754235
140.65000000,-0.06575964
140.66000000,-0.06449245
140.67000000,-0.06347612
140.68000000,-0.06440582
140.69000000,-0.05947997
140.70000000,-0.04639826
140.71000000,-0.03066968
140.72000000,-0.01364807
140.73000000,0.00956399
140.74000000,0.03285493
140.75000000,0.04444576
140.76000000,0.04651851
140.77000000,0.03959815
140.78000000,0.01329636
140.79000000,-0.02718170
140.80000000,-0.06302097
140.81000000,-0.08898333
140.82000000,-0.10930479
140.83000000,-0.12321018
140.84000000,-0.12649968
140.85000000,-0.11417116
140.86000000,-0.08466845
140.87000000,-0.04789819
140.88000000,-0.01944866
140.89000000,-0.00485667
140.90000000,-0.00062583
140.91000000,-0.00780093
140.92000000,-0.03142611
140.93000000,-0.06453189
140.94000000,-0.08725583
140.95000000,-0.09221723
140.96000000,-0.08676059
140.97000000,-0.06781881
140.98000000,-0.03450679
140.99000000,-0.00463621
141.00000000,0.01554302
141.01000000,0.03483199
141.02000000,0.04835463
141.03000000,0.04774173
141.04000000,0.03921864
141.05000000,0.03409689
141.06000000,0.03598474
141.07000000,0.04193338
141.08000000,0.05227191
141.09000000,0.06335070
141.10000000,0.06580554
141.11000000,0.06355370
141.12000000,0.06119325
141.13000000,0.04736804
141.14000000,0.01910083
141.15000000,-0.00847331
141.16000000,-0.02668970
141.17000000,-0.04326004
141.18000000,-0.06301451
141.19000000,-0.07765757
141.20000000,-0.07987449
141.21000000,-0.07026718
141.22000000,-0.05141139
141.23000000,-0.02578457
141.24000000,0.00108874
141.25000000,0.01983398
141.26000000,0.02565526
141.27000000,0.02229529
141.28000000,0.01455772
141.29000000,0.00666046
141.30000000,0.00371814
141.31000000,0.00588981
141.32000000,0.01012776
141.33000000,0.01643522
141.34000000,0.02072618
141.35000000,0.01691559
141.36000000,0.00892329
141.37000000,-0.00023727
141.38000000,-0.01300349
141.39000000,-0.01976610
141.40000000,-0.01007604
141.41000000,0.00634302
141.42000000,0.01765909
141.43000000,0.02484905
141.44000000,0.02975292
141.45000000,0.03196855
141.46000000,0.03081127
141.47000000,0.02581689
141.48000000,0.02030982
141.49000000,0.01341467
141.50000000,0.00174044
141.51000000,-0.00637987
141.52000000,-0.00489999
141.53000000,-0.00218654
141.54000000,-0.00224149
141.55000000,-0.00112042
141.56000000,0.00117667
141.57000000,0.00279233
141.58000000,0.00512433
141.59000000,0.01173113
141.60000000,0.02022772
141.61000000,0.02279570
141.62000000,0.02204444
141.63000000,0.02477147
141.64000000,0.02668970
141.65000000,0.02718299
141.66000000,0.03281807
141.67000000,0.03920053
141.68000000,0.03835165
141.69000000,0.03187803
141.70000000,0.02122142
141.71000000,0.00334963
141.72000000,-0.01793580
141.73000000,-0.03267907
141.74000000,-0.04035845
141.75000000,-0.04687216
141.76000000,-0.04865203
141.77000000,-0.03997571
141.78000000,-0.02499646
141.79000000,-0.01009349
141.80000000,0.00194409
141.81000000,0.00713695
141.82000000,0.00201327
141.83000000,-0.00932866
141.84000000,-0.02058912
141.85000000,-0.03320405
141.86000000,-0.05002136
141.87000000,-0.06618181
141.88000000,-0.07425557
141.89000000,-0.07103460
141.90000000,-0.06047756
141.91000000,-0.05037501
141.92000000,-0.03925161
141.93000000,-0.02101389
141.94000000,-0.00203266
141.95000000,0.01123331
141.96000000,0.02320624
141.97000000,0.03249223
141.98000000,0.03587289
141.99000000,0.03810403
142.00000000,0.03589940
142.01000000,0.02282932
142.02000000,0.00379379
142.03000000,-0.01854676
142.04000000,-0.04445352
142.05000000,-0.06387503
142.06000000,-0.06917585
142.07000000,-0.06697251
142.08000000,-0.06197813
142.09000000,-0.04989141
142.10000000,-0.03597245
142.11000000,-0.03490052
142.12000000,-0.04420138
142.13000000,-0.04983193
142.14000000,-0.05534224
142.15000000,-0.06708630
142.16000000,-0.07468098
142.17000000,-0.07434867
142.18000000,-0.07202507
142.19000000,-0.06245074
142.20000000,-0.03993304
142.21000000,-0.01272871
142.22000000,0.01012840
142.23000000,0.02725864
142.24000000,0.03859151
142.25000000,0.04325746
142.26000000,0.03871694
142.27000000,0.02336076
142.28000000,0.00029934
142.29000000,-0.02850642
142.30000000,-0.05782294
142.31000000,-0.07416959
142.32000000,-0.07322437
142.33000000,-0.06307140
142.34000000,-0.04712107
142.35000000,-0.02448894
142.36000000,0.00019913
142.37000000,0.01855323
142.38000000,0.02856461
142.39000000,0.03546364
142.40000000,0.03720860
142.41000000,0.02974581
142.42000000,0.02023677
142.43000000,0.00747831
142.44000000,-0.01960964
142.45000000,-0.05441900
142.46000000,-0.08102918
142.47000000,-0.09712498
142.48000000,-0.10861948
142.49000000,-0.11546938
142.50000000,-0.11271455
142.51000000,-0.10044745
142.52000000,-0.08193431
142.53000000,-0.06117321
142.54000000,-0.04783483
142.55000000,-0.04788202
142.56000000,-0.05287511
142.57000000,-0.05258094
142.58000000,-0.04531857
142.59000000,-0.03091666
142.60000000,-0.01170010
142.61000000,0.00881338
142.62000000,0.03013566
142.63000000,0.04356068
142.64000000,0.04102890
142.65000000,0.02969732
142.66000000,0.01508141
142.67000000,-0.00431359
142.68000000,-0.02695542
142.69000000,-0.05114631
142.70000000,-0.07310929
142.71000000,-0.08533501
142.72000000,-0.08729591
142.73000000,-0.08418420
142.74000000,-0.07655137
142.75000000,-0.06412394
142.76000000,-0.05006209
142.77000000,-0.03653428
142.78000000,-0.02528675
142.79000000,-0.01982817
142.80000000,-0.02187505
142.81000000,-0.02774482
142.82000000,-0.03352408
142.83000000,-0.04134893
142.84000000,-0.05186007
142.85000000,-0.05937976
142.86000000,-0.06101352
142.87000000,-0.05733352
142.88000000,-0.04786457
142.89000000,-0.03833032
142.90000000,-0.03845897
142.91000000,-0.04404492
142.92000000,-0.04101079
142.93000000,-0.03059404
142.94000000,-0.02621321
142.95000000,-0.02896481
142.96000000,-0.03210819
142.97000000,-0.03470656
142.98000000,-0.03383247
142.99000000,-0.02514387
143.00000000,-0.01002949
143.01000000,0.00774339
143.02000000,0.02138111
143.03000000,0.02608520
143.04000000,0.02552402
143.05000000,0.02277695
143.06000000,0.01898187
143.07000000,0.01680956
143.08000000,0.01357049
143.09000000,0.00634755
143.10000000,-0.00085599
143.11000000,-0.00611739
143.12000000,-0.00932672
143.13000000,-0.00945279
143.14000000,-0.01278690
143.15000000,-0.02458010
143.16000000,-0.04099980
143.17000000,-0.06086418
143.18000000,-0.08263191
143.19000000,-0.09645841
143.20000000,-0.09506516
143.21000000,-0.07990488
143.22000000,-0.05804922
143.23000000,-0.03608301
143.24000000,-0.01256902
143.25000000,0.01324658
143.26000000,0.03165434
143.27000000,0.03728166
143.28000000,0.03539705
143.29000000,0.02579621
143.30000000,0.00836922
143.31000000,-0.00466530
143.32000000,-0.00921487
143.33000000,-0.01590378
143.34000000,-0.02478246
143.35000000,-0.02670134
143.36000000,-0.02346679
143.37000000,-0.01868512
143.38000000,-0.00614971
143.39000000,0.01482797
143.40000000,0.03516495
143.41000000,0.05250853
143.42000000,0.06797526
143.43000000,0.07721276
143.44000000,0.08007556
143.45000000,0.07644857
143.46000000,0.06055708
143.47000000,0.03707413
143.48000000,0.01549453
143.49000000,-0.00571654
143.50000000,-0.02549105
143.51000000,-0.03685302
143.52000000,-0.04144914
143.53000000,-0.04189847
143.54000000,-0.03546752
143.55000000,-0.02630825
143.56000000,-0.01916871
143.57000000,-0.00983036
143.58000000,-0.00329079
143.59000000,-0.01076006
143.60000000,-0.02317004
143.61000000,-0.03069296
143.62000000,-0.04229349
143.63000000,-0.05279753
143.64000000,-0.04600647
143.65000000,-0.03067550
143.66000000,-0.02054128
143.67000000,-0.01423576
143.68000000,-0.01474198
143.69000000,-0.02474561
143.70000000,-0.03749049
143.71000000,-0.05167646
143.72000000,-0.06757571
143.73000000,-0.07968894
143.74000000,-0.08648259
143.75000000,-0.08725001
143.76000000,-0.07866614
143.77000000,-0.06057389
143.78000000,-0.03392298
143.79000000,-0.00289383
143.80000000,0.02270583
143.81000000,0.03917597
143.82000000,0.05261585
143.83000000,0.06441422
143.84000000,0.06769209
143.85000000,0.06178611
143.86000000,0.05011576
143.87000000,0.02750173
143.88000000,-0.00625897
143.89000000,-0.03792495
143.90000000,-0.06028554
143.91000000,-0.07339376
143.92000000,-0.07145743
143.93000000,-0.05168680
143.94000000,-0.02228818
143.95000000,0.00649043
143.96000000,0.02973740
143.97000000,0.04697948
143.98000000,0.05256219
143.99000000,0.03539058
144.00000000,-0.00074027
144.01000000,-0.03570932
144.02000000,-0.06171435
144.03000000,-0.08735022
144.04000000,-0.10781327
144.05000000,-0.10488582
144.06000000,-0.07838361
144.07000000,-0.04733959
144.08000000,-0.02518912
144.09000000,-0.01045619
144.10000000,0.00011896
144.11000000,0.00362246
144.12000000,0.00356169
144.13000000,0.00441445
144.14000000,-0.00469181
144.15000000,-0.03165304
144.16000000,-0.06431725
144.17000000,-0.08820815
144.18000000,-0.10353912
144.19000000,-0.11271067
144.20000000,-0.10719067
144.21000000,-0.08413248
144.22000000,-0.05335095
144.23000000,-0.02362001
144.24000000,0.00096202
144.25000000,0.02400599
144.26000000,0.04910395
144.27000000,0.06840197
144.28000000,0.07251772
144.29000000,0.05501897
144.30000000,0.01993807
144.31000000,-0.01316512
144.32000000,-0.03654980
144.33000000,-0.05667601
144.34000000,-0.06757701
144.35000000,-0.06122105
144.36000000,-0.04464360
144.37000000,-0.02971283
144.38000000,-0.02291337
144.39000000,-0.01908661
144.40000000,-0.00907587
144.41000000,0.00357979
144.42000000,0.01617079
144.43000000,0.03506668
144.44000000,0.05040992
144.45000000,0.04533279
144.46000000,0.02733881
144.47000000,0.00783972
144.48000000,-0.01653479
144.49000000,-0.03961172
144.50000000,-0.04988818
144.51000000,-0.05075840
144.52000000,-0.04541425
144.53000000,-0.03106342
144.54000000,-0.01146541
144.55000000,0.00654926
144.56000000,0.02039452
144.57000000,0.03228857
144.58000000,0.04207497
144.59000000,0.04164633
144.60000000,0.02692891
144.61000000,0.00534803
144.62000000,-0.01662982
144.63000000,-0.04069077
144.64000000,-0.06560447
144.65000000,-0.08230994
144.66000000,-0.08572680
144.67000000,-0.07808945
144.68000000,-0.06558184
144.69000000,-0.05751778
144.70000000,-0.05496531
144.71000000,-0.05337099
144.72000000,-0.05530215
144.73000000,-0.05623831
144.74000000,-0.04623921
144.75000000,-0.03388677
144.76000000,-0.02824329
144.77000000,-0.01850603
144.78000000,-0.00375047
144.79000000,0.00185422
144.80000000,0.00225442
144.81000000,0.00469504
144.82000000,-0.00129628
144.83000000,-0.01372048
144.84000000,-0.02167722
144.85000000,-0.03125673
144.86000000,-0.03936410
144.87000000,-0.03324413
144.88000000,-0.02446696
144.89000000,-0.02649122
144.90000000,-0.02907407
144.91000000,-0.02354954
144.92000000,-0.01577836
144.93000000,-0.00991053
144.94000000,-0.00317507
144.95000000,0.00228222
144.96000000,-0.00230291
144.97000000,-0.01541242
144.98000000,-0.02660888
144.99000000,-0.03764500
145.00000000,-0.05617043
145.01000000,-0.07660439
145.02000000,-0.08592981
145.03000000,-0.07929650
145.04000000,-0.06479309
145.05000000,-0.05238569
145.06000000,-0.04437077
145.07000000,-0.04406819
145.08000000,-0.05426384
145.09000000,-0.06549521
145.10000000,-0.06882415
145.11000000,-0.06494114
145.12000000,-0.05158595
145.13000000,-0.02743966
145.14000000,0.00076677
145.15000000,0.02933203
145.16000000,0.05581484
145.17000000,0.07271621
145.18000000,0.07723539
145.19000000,0.06884031
145.20000000,0.04490221
145.21000000,0.01495921
145.22000000,-0.00687963
145.23000000,-0.02137723
145.24000000,-0.03276377
145.25000000,-0.03948565
145.26000000,-0.04129785
145.27000000,-0.03695323
145.28000000,-0.02687913
145.29000000,-0.01747095
145.30000000,-0.00869119
145.31000000,0.00430519
145.32000000,0.01485965
145.33000000,0.01348579
145.34000000,0.00452177
145.35000000,-0.00398774
145.36000000,-0.01481698
145.37000000,-0.02954797
145.38000000,-0.03562398
145.39000000,-0.02474238
145.40000000,-0.00798195
145.41000000,0.00323325
145.42000000,0.01097923
145.43000000,0.01771857
145.44000000,0.02137335
145.45000000,0.02629403
145.46000000,0.03816998
145.47000000,0.05244970
145.48000000,0.06217015
145.49000000,0.06487261
145.50000000,0.06016399
145.51000000,0.04787168
145.52000000,0.02669940
145.53000000,0.00139002
145.54000000,-0.01801855
145.55000000,-0.03189872
145.56000000,-0.04521706
145.57000000,-0.05324492
145.58000000,-0.05528534
145.59000000,-0.06071612
145.60000000,-0.06890173
145.61000000,-0.07184728
145.62000000,-0.07438035
145.63000000,-0.08343359
145.64000000,-0.08965313
145.65000000,-0.08188711
145.66000000,-0.06498187
145.67000000,-0.04846001
145.68000000,-0.03459666
145.69000000,-0.02414176
145.70000000,-0.01510662
145.71000000,-0.00240118
145.72000000,0.01137037
145.73000000,0.02311120
145.74000000,0.03778853
145.75000000,0.05458387
145.76000000,0.06552366
145.77000000,0.06609841
145.78000000,0.05312661
145.79000000,0.02756703
145.80000000,0.00071829
145.81000000,-0.01709726
145.82000000,-0.02625330
145.83000000,-0.02979688
145.84000000,-0.02923376
145.85000000,-0.02915618
145.86000000,-0.03388484
145.87000000,-0.04210342
145.88000000,-0.05077004
145.89000000,-0.05900995
145.90000000,-0.06425841
145.91000000,-0.06096891
145.92000000,-0.04900826
145.93000000,-0.03517141
145.94000000,-0.02170760
145.95000000,-0.00663008
145.96000000,0.00590468
145.97000000,0.01113504
145.98000000,0.01291491
145.99000000,0.01744444
146.00000000,0.02322240
146.01000000,0.02330645
146.02000000,0.01726794
146.03000000,0.00907457
146.04000000,-0.00296947
146.05000000,-0.01667573
146.06000000,-0.02484776
146.07000000,-0.03313487
146.08000000,-0.04955264
146.09000000,-0.06336686
146.10000000,-0.05927244
146.11000000,-0.03709869
146.12000000,-0.00718027
146.13000000,0.02277307
146.14000000,0.05156138
146.15000000,0.07603157
146.16000000,0.09091191
146.17000000,0.09782775
146.18000000,0.09706744
146.19000000,0.08567573
146.20000000,0.07224037
146.21000000,0.06390477
146.22000000,0.05417139
146.23000000,0.04541296
146.24000000,0.04582415
146.25000000,0.04676419
146.26000000,0.03922252
146.27000000,0.02815601
146.28000000,0.01758538
146.29000000,0.00645746
146.30000000,-0.00663784
146.31000000,-0.02143154
146.32000000,-0.03426758
146.33000000,-0.04130302
146.34000000,-0.04276093
146.35000000,-0.04640472
146.36000000,-0.05558016
146.37000000,-0.05739429
146.38000000,-0.04733119
146.39000000,-0.03692349
146.40000000,-0.02655264
146.41000000,-0.01632725
146.42000000,-0.02065054
146.43000000,-0.03887986
146.44000000,-0.05229841
146.45000000,-0.05490583
146.46000000,-0.05740916
146.47000000,-0.06719233
146.48000000,-0.07332717
146.49000000,-0.06062238
146.50000000,-0.03452101
146.51000000,-0.00965774
146.52000000,0.01032171
146.53000000,0.02588413
146.54000000,0.03072852
146.55000000,0.01895536
146.56000000,-0.00157881
146.57000000,-0.01967171
146.58000000,-0.03281484
146.59000000,-0.03568023
146.60000000,-0.02209164
146.61000000,-0.00120706
146.62000000,0.01121585
146.63000000,0.01420537
146.64000000,0.01337911
146.65000000,0.00114305
146.66000000,-0.02646923
146.67000000,-0.05182063
146.68000000,-0.06158893
146.69000000,-0.06468770
146.70000000,-0.06883772
146.71000000,-0.06843688
146.72000000,-0.06282314
146.73000000,-0.05699410
146.74000000,-0.04670794
146.75000000,-0.03105695
146.76000000,-0.02145417
146.77000000,-0.01907497
146.78000000,-0.01272484
146.79000000,-0.00228157
146.80000000,0.00314597
146.81000000,0.00008017
146.82000000,-0.01175764
146.83000000,-0.03033349
146.84000000,-0.04650817
146.85000000,-0.04934252
146.86000000,-0.03936669
146.87000000,-0.03078347
146.88000000,-0.02940703
146.89000000,-0.02726381
146.90000000,-0.02363230
146.91000000,-0.01993678
146.92000000,-0.01226839
146.93000000,-0.00750805
146.94000000,-0.01559345
146.95000000,-0.03073822
146.96000000,-0.04555455
146.97000000,-0.05892396
146.98000000,-0.05793543
146.99000000,-0.03459019
147.00000000,-0.00846555
147.01000000,0.00578895
147.02000000,0.01532579
147.03000000,0.02327542
147.04000000,0.02039193
147.05000000,-0.00356686
147.06000000,-0.04473864
147.07000000,-0.08222266
147.08000000,-0.10266954
147.09000000,-0.11222901
147.10000000,-0.11194583
147.11000000,-0.09037271
147.12000000,-0.05100408
147.13000000,-0.01499154
147.14000000,0.00987626
147.15000000,0.03341805
147.16000000,0.05506100
147.17000000,0.06263758
147.18000000,0.05525496
147.19000000,0.04273054
147.20000000,0.03191812
147.21000000,0.02260433
147.22000000,0.01258389
147.23000000,0.00422696
147.24000000,-0.00119219
147.25000000,-0.00854443
147.26000000,-0.01873619
147.27000000,-0.02585504
147.28000000,-0.02958999
147.29000000,-0.03393397
147.30000000,-0.03557614
147.31000000,-0.03030375
147.32000000,-0.02128543
147.33000000,-0.01487129
147.34000000,-0.01683025
147.35000000,-0.02674724
147.36000000,-0.03692930
147.37000000,-0.04511491
147.38000000,-0.05948256
147.39000000,-0.08611084
147.40000000,-0.12037971
147.41000000,-0.14859261
147.42000000,-0.15613428
147.43000000,-0.14631491
147.44000000,-0.13655503
147.45000000,-0.12561200
147.46000000,-0.09991989
147.47000000,-0.06236863
147.48000000,-0.02419542
147.49000000,0.00769684
147.50000000,0.03148947
147.51000000,0.04120540
147.52000000,0.02450381
147.53000000,-0.00510558
147.54000000,-0.02315129
147.55000000,-0.04027505
147.56000000,-0.06319812
147.57000000,-0.07133718
147.58000000,-0.06516678
147.59000000,-0.06000495
147.60000000,-0.05461231
147.61000000,-0.04495651
147.62000000,-0.03734566
147.63000000,-0.03748208
147.64000000,-0.03514814
147.65000000,-0.01924306
147.66000000,0.00493942
147.67000000,0.03004773
147.68000000,0.04483174
147.69000000,0.04056663
147.70000000,0.03580824
147.71000000,0.04284821
147.72000000,0.04414254
147.73000000,0.03449838
147.74000000,0.02429628
147.75000000,0.01516287
147.76000000,0.00280267
147.77000000,-0.02123888
147.78000000,-0.05205144
147.79000000,-0.07632703
147.80000000,-0.09918609
147.81000000,-0.11207449
147.82000000,-0.08856051
147.83000000,-0.03082808
147.84000000,0.03524641
147.85000000,0.08246122
147.86000000,0.10397875
147.87000000,0.11837614
147.88000000,0.12296256
147.89000000,0.09904062
147.90000000,0.05589178
147.91000000,0.01085186
147.92000000,-0.02728838
147.93000000,-0.05543857
147.94000000,-0.08168604
147.95000000,-0.10136357
147.96000000,-0.09658061
147.97000000,-0.07145872
147.98000000,-0.04750122
147.99000000,-0.03044082
148.00000000,-0.00617881
148.01000000,0.02538308
148.02000000,0.04471601
148.03000000,0.05285765
148.04000000,0.06835930
148.05000000,0.09001712
148.06000000,0.10261782
148.07000000,0.09947896
148.08000000,0.08623368
148.09000000,0.07267095
148.10000000,0.05744343
148.11000000,0.03151339
148.12000000,0.00055730
148.13000000,-0.02363165
148.14000000,-0.04546016
148.15000000,-0.06773282
148.16000000,-0.08043761
148.17000000,-0.07762395
148.18000000,-0.05820439
148.19000000,-0.03088950
148.20000000,-0.01328214
148.21000000,-0.00330760
148.22000000,0.01452281
148.23000000,0.03914687
148.24000000,0.06242552
148.25000000,0.07973096
148.26000000,0.08341161
148.27000000,0.07296576
148.28000000,0.05539784
148.29000000,0.03262476
148.30000000,0.00642448
148.31000000,-0.01676107
148.32000000,-0.03120630
148.33000000,-0.03874668
148.34000000,-0.04657282
148.35000000,-0.05381257
148.36000000,-0.05619823
148.37000000,-0.05847980
148.38000000,-0.06577192
148.39000000,-0.07570378
148.40000000,-0.08231252
148.41000000,-0.08003354
148.42000000,-0.06519199
148.43000000,-0.03835747
148.44000000,-0.00766387
148.45000000,0.01689619
148.46000000,0.03132526
148.47000000,0.03322474
148.48000000,0.01955404
148.49000000,-0.00365866
148.50000000,-0.02375772
148.51000000,-0.03880810
148.52000000,-0.05412160
148.53000000,-0.06510471
148.54000000,-0.06482800
148.55000000,-0.05527241
148.56000000,-0.03867491
148.57000000,-0.01473616
148.58000000,0.01482668
148.59000000,0.04710361
148.60000000,0.08023137
148.61000000,0.11421383
148.62000000,0.14415101
148.63000000,0.15909406
148.64000000,0.15434988
148.65000000,0.13150052
148.66000000,0.09030482
148.67000000,0.03620197
148.68000000,-0.01615592
148.69000000,-0.06025063
148.70000000,-0.10163123
148.71000000,-0.13714271
148.72000000,-0.15338851
148.73000000,-0.14479882
148.74000000,-0.11590578
148.75000000,-0.07878058
148.76000000,-0.04945372
148.77000000,-0.03090566
148.78000000,-0.01236214
148.79000000,0.00712467
148.80000000,0.01634018
148.81000000,0.01389181
148.82000000,0.00839249
148.83000000,0.00301667
148.84000000,-0.00243480
148.85000000,-0.00815651
148.86000000,-0.01841099
148.87000000,-0.03643536
148.88000000,-0.05882828
148.89000000,-0.07784829
148.90000000,-0.08872860
148.91000000,-0.09690257
148.92000000,-0.10739303
148.93000000,-0.11422482
148.94000000,-0.11394294
148.95000000,-0.10891430
148.96000000,-0.09776309
148.97000000,-0.08043890
148.98000000,-0.06158117
148.99000000,-0.04591531
149.00000000,-0.03191230
149.01000000,-0.01312245
149.02000000,0.00908686
149.03000000,0.02822454
149.04000000,0.03859022
149.05000000,0.03051646
149.06000000,0.00049459
149.07000000,-0.03988391
149.08000000,-0.07410106
149.09000000,-0.09237692
149.10000000,-0.09510072
149.11000000,-0.08472211
149.12000000,-0.05872419
149.13000000,-0.01895019
149.14000000,0.02213883
149.15000000,0.05561959
149.16000000,0.08364436
149.17000000,0.10411905
149.18000000,0.10753139
149.19000000,0.09110909
149.20000000,0.06027196
149.21000000,0.02358510
149.22000000,-0.01360023
149.23000000,-0.05336388
149.24000000,-0.09401715
149.25000000,-0.12678415
149.26000000,-0.14493136
149.27000000,-0.14603303
149.28000000,-0.13699789
149.29000000,-0.12950924
149.30000000,-0.12043014
149.31000000,-0.09909945
149.32000000,-0.07201279
149.33000000,-0.05173852
149.34000000,-0.03642437
149.35000000,-0.02493569
149.36000000,-0.02134297
149.37000000,-0.01714704
149.38000000,-0.00787980
149.39000000,-0.00626479
149.40000000,-0.01547320
149.41000000,-0.02620545
149.42000000,-0.03320146
149.43000000,-0.03456756
149.44000000,-0.03594918
149.45000000,-0.04302794
149.46000000,-0.04571295
149.47000000,-0.03571449
149.48000000,-0.02171666
149.49000000,-0.01302611
149.50000000,-0.00868860
149.51000000,-0.00211800
149.52000000,0.01164514
149.53000000,0.03035160
149.54000000,0.04768290
149.55000000,0.05878949
149.56000000,0.06278176
149.57000000,0.06425971
149.58000000,0.06648956
149.59000000,0.06714190
149.60000000,0.06221864
149.61000000,0.04462679
149.62000000,0.01399719
149.63000000,-0.01595098
149.64000000,-0.04152672
149.65000000,-0.07146195
149.66000000,-0.10044163
149.67000000,-0.11759255
149.68000000,-0.12487562
149.69000000,-0.12622620
149.70000000,-0.11702426
149.71000000,-0.09101664
149.72000000,-0.05492782
149.73000000,-0.02618735
149.74000000,-0.00941271
149.75000000,0.00318476
149.76000000,0.01007474
149.77000000,0.00813518
149.78000000,0.00526268
149.79000000,0.00743112
149.80000000,0.01472259
149.81000000,0.02140503
149.82000000,0.01307137
149.83000000,-0.01429330
149.84000000,-0.04748506
149.85000000,-0.07759162
149.86000000,-0.10312405
149.87000000,-0.11886297
149.88000000,-0.12192231
149.89000000,-0.11520107
149.90000000,-0.10245490
149.91000000,-0.08812475
149.92000000,-0.06870001
149.93000000,-0.03780987
149.94000000,-0.00487736
149.95000000,0.01945771
149.96000000,0.03557290
149.97000000,0.03900916
149.98000000,0.02579944
149.99000000,0.00671154
150.00000000,-0.00684084
150.01000000,-0.01849956
150.02000000,-0.03327452
150.03000000,-0.04059637
150.04000000,-0.02784633
150.05000000,0.00065751
150.06000000,0.02958288
150.07000000,0.05025864
150.08000000,0.06328087
150.09000000,0.06344250
150.10000000,0.04046384
150.11000000,-0.00016357
150.12000000,-0.04042893
150.13000000,-0.07073139
150.14000000,-0.08444604
150.15000000,-0.07237743
150.16000000,-0.04195407
150.17000000,-0.01232916
150.18000000,0.01165290
150.19000000,0.03140801
150.20000000,0.03704374
150.21000000,0.02186988
150.22000000,-0.00352419
150.23000000,-0.02493504
150.24000000,-0.03934342
150.25000000,-0.04847165
150.26000000,-0.05267598
150.27000000,-0.05556141
150.28000000,-0.05700767
150.29000000,-0.05138940
150.30000000,-0.04154288
150.31000000,-0.03613796
150.32000000,-0.03881521
150.33000000,-0.04919899
150.34000000,-0.06490881
150.35000000,-0.08067618
150.36000000,-0.09013285
150.37000000,-0.08952706
150.38000000,-0.07909737
150.39000000,-0.06312441
150.40000000,-0.04657734
150.41000000,-0.03101751
150.42000000,-0.01692399
150.43000000,-0.00393990
150.44000000,0.01188436
150.45000000,0.03439688
150.46000000,0.06005602
150.47000000,0.07872045
150.48000000,0.08543652
150.49000000,0.08396051
150.50000000,0.07675179
150.51000000,0.06352720
150.52000000,0.04351994
150.53000000,0.01310887
150.54000000,-0.02242718
150.55000000,-0.04501276
150.56000000,-0.04576661
150.57000000,-0.02853358
150.58000000,-0.00156911
150.59000000,0.01589279
150.60000000,0.01238024
150.61000000,0.00396641
150.62000000,0.00387654
150.63000000,0.00514437
150.64000000,0.00341945
150.65000000,0.00177793
150.66000000,0.00278327
150.67000000,0.00670378
150.68000000,0.00612773
150.69000000,-0.00462586
150.70000000,-0.01781813
150.71000000,-0.03029147
150.72000000,-0.05398454
150.73000000,-0.09108517
150.74000000,-0.12498553
150.75000000,-0.14190241
150.76000000,-0.14028481
150.77000000,-0.12552408
150.78000000,-0.10366907
150.79000000,-0.07416829
150.80000000,-0.03121923
150.81000000,0.02248537
150.82000000,0.06904914
150.83000000,0.09572784
150.84000000,0.10877723
150.85000000,0.10962999
150.86000000,0.08723772
150.87000000,0.04662131
150.88000000,0.00992992
150.89000000,-0.01441420
150.90000000,-0.03578755
150.91000000,-0.05428259
150.92000000,-0.05743955
150.93000000,-0.04473540
150.94000000,-0.02678668
150.95000000,-0.00937844
150.96000000,0.00290741
150.97000000,0.00469827
150.98000000,-0.00160402
150.99000000,-0.00761344
151.00000000,-0.00832008
151.01000000,-0.00524329
151.02000000,-0.00236821
151.03000000,0.00202491
151.04000000,0.01144214
151.05000000,0.01883770
151.06000000,0.01610937
151.07000000,0.00518122
151.08000000,-0.00941658
151.09000000,-0.02226749
151.10000000,-0.02822389
151.11000000,-0.02412495
151.12000000,-0.00777959
151.13000000,0.01358018
151.14000000,0.03003674
151.15000000,0.04093774
151.16000000,0.04266718
151.17000000,0.02756315
151.18000000,-0.00012801
151.19000000,-0.02526864
151.20000000,-0.03917015
151.21000000,-0.04930566
151.22000000,-0.06259103
151.23000000,-0.07241363
151.24000000,-0.07480770
151.25000000,-0.07145743
151.26000000,-0.05868604
151.27000000,-0.04018519
151.28000000,-0.03090825
151.29000000,-0.03012919
151.30000000,-0.02255778
151.31000000,-0.00913729
151.32000000,0.00264880
151.33000000,0.01804829
151.34000000,0.03753639
151.35000000,0.05397290
151.36000000,0.06191607
151.37000000,0.05697147
151.38000000,0.04658640
151.39000000,0.03803809
151.40000000,0.02065054
151.41000000,-0.00581029
151.42000000,-0.02656039
151.43000000,-0.04273442
151.44000000,-0.06001271
151.45000000,-0.07196042
151.46000000,-0.07338988
151.47000000,-0.05970949
151.48000000,-0.02902881
151.49000000,0.00356169
151.50000000,0.02497189
151.51000000,0.03961043
151.52000000,0.04800680
